,ID,Pred
5192,"['2017', '3243', '3268']",0.0
5193,"['2017', '3243', '3274']",0.0
5194,"['2017', '3243', '3277']",0.0
5195,"['2017', '3243', '3280']",0.0
5196,"['2017', '3243', '3281']",0.65625
5197,"['2017', '3243', '3286']",0.0
5198,"['2017', '3243', '3301']",0.3333333333333333
5199,"['2017', '3243', '3308']",0.0
5200,"['2017', '3243', '3320']",0.3333333333333333
5201,"['2017', '3243', '3323']",0.0
5202,"['2017', '3243', '3326']",0.5
5203,"['2017', '3243', '3328']",0.2647058823529412
5204,"['2017', '3243', '3332']",0.0
5205,"['2017', '3243', '3333']",1.0
5206,"['2017', '3243', '3335']",0.0
5207,"['2017', '3243', '3345']",0.0
5208,"['2017', '3243', '3346']",0.0
5209,"['2017', '3243', '3352']",0.0
5210,"['2017', '3243', '3376']",0.0
5211,"['2017', '3243', '3378']",1.0
5212,"['2017', '3243', '3390']",0.0
5213,"['2017', '3243', '3393']",0.0
5214,"['2017', '3243', '3396']",1.0
5215,"['2017', '3243', '3397']",0.0
5216,"['2017', '3243', '3400']",0.45714285714285713
5217,"['2017', '3243', '3401']",0.5555555555555556
5218,"['2017', '3243', '3405']",0.0
5219,"['2017', '3243', '3407']",0.0
5220,"['2017', '3243', '3411']",1.0
5221,"['2017', '3243', '3417']",0.0
5222,"['2017', '3243', '3421']",0.0
5223,"['2017', '3243', '3442']",1.0
5224,"['2017', '3243', '3443']",0.0
5225,"['2017', '3243', '3449']",1.0
5226,"['2017', '3243', '3452']",0.3333333333333333
5227,"['2017', '3243', '3453']",0.8
5228,"['2017', '3246', '3253']",0.0
5229,"['2017', '3246', '3257']",0.4583333333333333
5230,"['2017', '3246', '3261']",0.34285714285714286
5231,"['2017', '3246', '3266']",0.0
5232,"['2017', '3246', '3268']",0.0
5233,"['2017', '3246', '3274']",0.5
5234,"['2017', '3246', '3277']",0.3333333333333333
5235,"['2017', '3246', '3280']",0.48484848484848486
5236,"['2017', '3246', '3281']",0.6363636363636364
5237,"['2017', '3246', '3286']",0.0
5238,"['2017', '3246', '3301']",0.0
5239,"['2017', '3246', '3308']",0.0
5240,"['2017', '3246', '3320']",0.0
5241,"['2017', '3246', '3323']",0.5
5242,"['2017', '3246', '3326']",0.5
5243,"['2017', '3246', '3328']",0.75
5244,"['2017', '3246', '3332']",0.0
5245,"['2017', '3246', '3333']",1.0
5246,"['2017', '3246', '3335']",0.0
5247,"['2017', '3246', '3345']",0.0
5248,"['2017', '3246', '3346']",0.0
5249,"['2017', '3246', '3352']",0.0
5250,"['2017', '3246', '3376']",0.4489795918367347
5251,"['2017', '3246', '3378']",1.0
5252,"['2017', '3246', '3390']",0.0
5253,"['2017', '3246', '3393']",1.0
5254,"['2017', '3246', '3396']",0.5
5255,"['2017', '3246', '3397']",0.2647058823529412
5256,"['2017', '3246', '3400']",0.0
5257,"['2017', '3246', '3401']",0.45454545454545453
5258,"['2017', '3246', '3405']",0.0
5259,"['2017', '3246', '3407']",0.0
5260,"['2017', '3246', '3411']",0.0
5261,"['2017', '3246', '3417']",0.3333333333333333
5262,"['2017', '3246', '3421']",1.0
5263,"['2017', '3246', '3442']",0.0
5264,"['2017', '3246', '3443']",0.42857142857142855
5265,"['2017', '3246', '3449']",0.0
5266,"['2017', '3246', '3452']",0.0
5267,"['2017', '3246', '3453']",1.0
5268,"['2017', '3253', '3257']",0.0
5269,"['2017', '3253', '3261']",0.5
5270,"['2017', '3253', '3266']",0.0
5271,"['2017', '3253', '3268']",0.0
5272,"['2017', '3253', '3274']",0.0
5273,"['2017', '3253', '3277']",0.0
5274,"['2017', '3253', '3280']",0.0
5275,"['2017', '3253', '3281']",0.0
5276,"['2017', '3253', '3286']",0.25
5277,"['2017', '3253', '3301']",0.0
5278,"['2017', '3253', '3308']",0.375
5279,"['2017', '3253', '3320']",0.0
5280,"['2017', '3253', '3323']",0.0
5281,"['2017', '3253', '3326']",0.0
5282,"['2017', '3253', '3328']",0.0
5283,"['2017', '3253', '3332']",0.0
5284,"['2017', '3253', '3333']",0.25
5285,"['2017', '3253', '3335']",0.0
5286,"['2017', '3253', '3345']",0.0
5287,"['2017', '3253', '3346']",0.0
5288,"['2017', '3253', '3352']",0.0
5289,"['2017', '3253', '3376']",0.0
5290,"['2017', '3253', '3378']",1.0
5291,"['2017', '3253', '3390']",0.0
5292,"['2017', '3253', '3393']",0.0
5293,"['2017', '3253', '3396']",0.0
5294,"['2017', '3253', '3397']",0.0
5295,"['2017', '3253', '3400']",0.0
5296,"['2017', '3253', '3401']",0.0
5297,"['2017', '3253', '3405']",0.0
5298,"['2017', '3253', '3407']",0.0
5299,"['2017', '3253', '3411']",0.0
5300,"['2017', '3253', '3417']",0.0
5301,"['2017', '3253', '3421']",0.0
5302,"['2017', '3253', '3442']",0.0
5303,"['2017', '3253', '3443']",0.0
5304,"['2017', '3253', '3449']",0.5
5305,"['2017', '3253', '3452']",0.0
5306,"['2017', '3253', '3453']",0.0
5307,"['2017', '3257', '3261']",0.75
5308,"['2017', '3257', '3266']",0.625
5309,"['2017', '3257', '3268']",0.25
5310,"['2017', '3257', '3274']",0.8333333333333334
5311,"['2017', '3257', '3277']",1.0
5312,"['2017', '3257', '3280']",0.0
5313,"['2017', '3257', '3281']",0.0
5314,"['2017', '3257', '3286']",0.0
5315,"['2017', '3257', '3301']",0.8
5316,"['2017', '3257', '3308']",0.0
5317,"['2017', '3257', '3320']",1.0
5318,"['2017', '3257', '3323']",0.2857142857142857
5319,"['2017', '3257', '3326']",0.6666666666666666
5320,"['2017', '3257', '3328']",1.0
5321,"['2017', '3257', '3332']",1.0
5322,"['2017', '3257', '3333']",1.0
5323,"['2017', '3257', '3335']",0.0
5324,"['2017', '3257', '3345']",0.5
5325,"['2017', '3257', '3346']",1.0
5326,"['2017', '3257', '3352']",1.0
5327,"['2017', '3257', '3376']",0.0
5328,"['2017', '3257', '3378']",0.8260869565217391
5329,"['2017', '3257', '3390']",1.0
5330,"['2017', '3257', '3393']",0.6842105263157895
5331,"['2017', '3257', '3396']",1.0
5332,"['2017', '3257', '3397']",0.5
5333,"['2017', '3257', '3400']",0.0
5334,"['2017', '3257', '3401']",0.5
5335,"['2017', '3257', '3405']",1.0
5336,"['2017', '3257', '3407']",1.0
5337,"['2017', '3257', '3411']",0.0
5338,"['2017', '3257', '3417']",0.0
5339,"['2017', '3257', '3421']",1.0
5340,"['2017', '3257', '3442']",1.0
5341,"['2017', '3257', '3443']",0.6
5342,"['2017', '3257', '3449']",0.0
5343,"['2017', '3257', '3452']",0.3
5344,"['2017', '3257', '3453']",0.0
5345,"['2017', '3261', '3266']",0.0
5346,"['2017', '3261', '3268']",0.6666666666666666
5347,"['2017', '3261', '3274']",0.5
5348,"['2017', '3261', '3277']",1.0
5349,"['2017', '3261', '3280']",0.696969696969697
5350,"['2017', '3261', '3281']",0.8
5351,"['2017', '3261', '3286']",0.0
5352,"['2017', '3261', '3301']",0.6666666666666666
5353,"['2017', '3261', '3308']",0.0
5354,"['2017', '3261', '3320']",0.0
5355,"['2017', '3261', '3323']",0.5
5356,"['2017', '3261', '3326']",0.5
5357,"['2017', '3261', '3328']",0.0
5358,"['2017', '3261', '3332']",0.0
5359,"['2017', '3261', '3333']",0.0
5360,"['2017', '3261', '3335']",0.0
5361,"['2017', '3261', '3345']",0.25
5362,"['2017', '3261', '3346']",0.0
5363,"['2017', '3261', '3352']",0.0
5364,"['2017', '3261', '3376']",0.6
5365,"['2017', '3261', '3378']",0.6
5366,"['2017', '3261', '3390']",1.0
5367,"['2017', '3261', '3393']",0.0
5368,"['2017', '3261', '3396']",1.0
5369,"['2017', '3261', '3397']",0.3
5370,"['2017', '3261', '3400']",0.4
5371,"['2017', '3261', '3401']",0.4444444444444444
5372,"['2017', '3261', '3405']",0.0
5373,"['2017', '3261', '3407']",0.0
5374,"['2017', '3261', '3411']",1.0
5375,"['2017', '3261', '3417']",1.0
5376,"['2017', '3261', '3421']",1.0
5377,"['2017', '3261', '3442']",0.0
5378,"['2017', '3261', '3443']",0.0
5379,"['2017', '3261', '3449']",1.0
5380,"['2017', '3261', '3452']",1.0
5381,"['2017', '3261', '3453']",1.0
5382,"['2017', '3266', '3268']",0.0
5383,"['2017', '3266', '3274']",0.0
5384,"['2017', '3266', '3277']",0.0
5385,"['2017', '3266', '3280']",0.0
5386,"['2017', '3266', '3281']",0.0
5387,"['2017', '3266', '3286']",1.0
5388,"['2017', '3266', '3301']",0.0
5389,"['2017', '3266', '3308']",0.0
5390,"['2017', '3266', '3320']",0.5
5391,"['2017', '3266', '3323']",0.125
5392,"['2017', '3266', '3326']",0.0
5393,"['2017', '3266', '3328']",0.0
5394,"['2017', '3266', '3332']",0.5
5395,"['2017', '3266', '3333']",0.5
5396,"['2017', '3266', '3335']",0.0
5397,"['2017', '3266', '3345']",0.0
5398,"['2017', '3266', '3346']",0.0
5399,"['2017', '3266', '3352']",1.0
5400,"['2017', '3266', '3376']",0.0
5401,"['2017', '3266', '3378']",0.7777777777777778
5402,"['2017', '3266', '3390']",0.0
5403,"['2017', '3266', '3393']",0.3
5404,"['2017', '3266', '3396']",0.0
5405,"['2017', '3266', '3397']",0.0
5406,"['2017', '3266', '3400']",1.0
5407,"['2017', '3266', '3401']",0.0
5408,"['2017', '3266', '3405']",0.75
5409,"['2017', '3266', '3407']",0.0
5410,"['2017', '3266', '3411']",0.0
5411,"['2017', '3266', '3417']",0.0
5412,"['2017', '3266', '3421']",1.0
5413,"['2017', '3266', '3442']",1.0
5414,"['2017', '3266', '3443']",0.0
5415,"['2017', '3266', '3449']",1.0
5416,"['2017', '3266', '3452']",0.5714285714285714
5417,"['2017', '3266', '3453']",0.35294117647058826
5418,"['2017', '3268', '3274']",0.6428571428571429
5419,"['2017', '3268', '3277']",0.8666666666666667
5420,"['2017', '3268', '3280']",0.3333333333333333
5421,"['2017', '3268', '3281']",0.0
5422,"['2017', '3268', '3286']",0.0
5423,"['2017', '3268', '3301']",0.4482758620689655
5424,"['2017', '3268', '3308']",1.0
5425,"['2017', '3268', '3320']",1.0
5426,"['2017', '3268', '3323']",0.2
5427,"['2017', '3268', '3326']",0.6666666666666666
5428,"['2017', '3268', '3328']",1.0
5429,"['2017', '3268', '3332']",0.0
5430,"['2017', '3268', '3333']",0.0
5431,"['2017', '3268', '3335']",1.0
5432,"['2017', '3268', '3345']",0.9090909090909091
5433,"['2017', '3268', '3346']",1.0
5434,"['2017', '3268', '3352']",1.0
5435,"['2017', '3268', '3376']",0.5
5436,"['2017', '3268', '3378']",1.0
5437,"['2017', '3268', '3390']",0.0
5438,"['2017', '3268', '3393']",1.0
5439,"['2017', '3268', '3396']",1.0
5440,"['2017', '3268', '3397']",0.6666666666666666
5441,"['2017', '3268', '3400']",1.0
5442,"['2017', '3268', '3401']",1.0
5443,"['2017', '3268', '3405']",0.0
5444,"['2017', '3268', '3407']",0.0
5445,"['2017', '3268', '3411']",1.0
5446,"['2017', '3268', '3417']",0.6666666666666666
5447,"['2017', '3268', '3421']",1.0
5448,"['2017', '3268', '3442']",0.0
5449,"['2017', '3268', '3443']",0.0
5450,"['2017', '3268', '3449']",0.0
5451,"['2017', '3268', '3452']",1.0
5452,"['2017', '3268', '3453']",1.0
5453,"['2017', '3274', '3277']",1.0
5454,"['2017', '3274', '3280']",0.0
5455,"['2017', '3274', '3281']",1.0
5456,"['2017', '3274', '3286']",0.0
5457,"['2017', '3274', '3301']",0.5238095238095238
5458,"['2017', '3274', '3308']",0.0
5459,"['2017', '3274', '3320']",0.0
5460,"['2017', '3274', '3323']",0.2
5461,"['2017', '3274', '3326']",1.0
5462,"['2017', '3274', '3328']",0.3333333333333333
5463,"['2017', '3274', '3332']",0.0
5464,"['2017', '3274', '3333']",0.0
5465,"['2017', '3274', '3335']",0.0
5466,"['2017', '3274', '3345']",0.0
5467,"['2017', '3274', '3346']",0.5
5468,"['2017', '3274', '3352']",0.0
5469,"['2017', '3274', '3376']",0.0
5470,"['2017', '3274', '3378']",0.8333333333333334
5471,"['2017', '3274', '3390']",0.0
5472,"['2017', '3274', '3393']",0.6111111111111112
5473,"['2017', '3274', '3396']",1.0
5474,"['2017', '3274', '3397']",0.0
5475,"['2017', '3274', '3400']",0.5
5476,"['2017', '3274', '3401']",1.0
5477,"['2017', '3274', '3405']",1.0
5478,"['2017', '3274', '3407']",0.0
5479,"['2017', '3274', '3411']",0.0
5480,"['2017', '3274', '3417']",1.0
5481,"['2017', '3274', '3421']",1.0
5482,"['2017', '3274', '3442']",0.0
5483,"['2017', '3274', '3443']",0.0
5484,"['2017', '3274', '3449']",1.0
5485,"['2017', '3274', '3452']",0.8181818181818182
5486,"['2017', '3274', '3453']",0.0
5487,"['2017', '3277', '3280']",0.0
5488,"['2017', '3277', '3281']",0.0
5489,"['2017', '3277', '3286']",0.0
5490,"['2017', '3277', '3301']",0.5
5491,"['2017', '3277', '3308']",0.0
5492,"['2017', '3277', '3320']",1.0
5493,"['2017', '3277', '3323']",0.25
5494,"['2017', '3277', '3326']",0.4186046511627907
5495,"['2017', '3277', '3328']",0.5
5496,"['2017', '3277', '3332']",0.5
5497,"['2017', '3277', '3333']",1.0
5498,"['2017', '3277', '3335']",0.0
5499,"['2017', '3277', '3345']",0.475
5500,"['2017', '3277', '3346']",1.0
5501,"['2017', '3277', '3352']",1.0
5502,"['2017', '3277', '3376']",0.0
5503,"['2017', '3277', '3378']",1.0
5504,"['2017', '3277', '3390']",1.0
5505,"['2017', '3277', '3393']",0.3333333333333333
5506,"['2017', '3277', '3396']",1.0
5507,"['2017', '3277', '3397']",0.5
5508,"['2017', '3277', '3400']",0.5
5509,"['2017', '3277', '3401']",1.0
5510,"['2017', '3277', '3405']",0.5
5511,"['2017', '3277', '3407']",0.0
5512,"['2017', '3277', '3411']",1.0
5513,"['2017', '3277', '3417']",1.0
5514,"['2017', '3277', '3421']",0.0
5515,"['2017', '3277', '3442']",0.0
5516,"['2017', '3277', '3443']",1.0
5517,"['2017', '3277', '3449']",1.0
5518,"['2017', '3277', '3452']",0.0
5519,"['2017', '3277', '3453']",0.6666666666666666
5520,"['2017', '3280', '3281']",0.8181818181818182
5521,"['2017', '3280', '3286']",0.0
5522,"['2017', '3280', '3301']",0.6666666666666666
5523,"['2017', '3280', '3308']",0.0
5524,"['2017', '3280', '3320']",0.0
5525,"['2017', '3280', '3323']",0.0
5526,"['2017', '3280', '3326']",0.5
5527,"['2017', '3280', '3328']",0.0
5528,"['2017', '3280', '3332']",0.6
5529,"['2017', '3280', '3333']",0.0
5530,"['2017', '3280', '3335']",0.0
5531,"['2017', '3280', '3345']",0.0
5532,"['2017', '3280', '3346']",0.0
5533,"['2017', '3280', '3352']",0.0
5534,"['2017', '3280', '3376']",0.4117647058823529
5535,"['2017', '3280', '3378']",1.0
5536,"['2017', '3280', '3390']",0.0
5537,"['2017', '3280', '3393']",1.0
5538,"['2017', '3280', '3396']",0.0
5539,"['2017', '3280', '3397']",0.21875
5540,"['2017', '3280', '3400']",0.6
5541,"['2017', '3280', '3401']",0.6666666666666666
5542,"['2017', '3280', '3405']",0.0
5543,"['2017', '3280', '3407']",0.8571428571428571
5544,"['2017', '3280', '3411']",0.0
5545,"['2017', '3280', '3417']",1.0
5546,"['2017', '3280', '3421']",0.0
5547,"['2017', '3280', '3442']",0.0
5548,"['2017', '3280', '3443']",1.0
5549,"['2017', '3280', '3449']",1.0
5550,"['2017', '3280', '3452']",0.5
5551,"['2017', '3280', '3453']",1.0
5552,"['2017', '3281', '3286']",0.0
5553,"['2017', '3281', '3301']",0.0
5554,"['2017', '3281', '3308']",0.0
5555,"['2017', '3281', '3320']",0.75
5556,"['2017', '3281', '3323']",0.0
5557,"['2017', '3281', '3326']",0.0
5558,"['2017', '3281', '3328']",0.21052631578947367
5559,"['2017', '3281', '3332']",0.0
5560,"['2017', '3281', '3333']",0.0
5561,"['2017', '3281', '3335']",0.0
5562,"['2017', '3281', '3345']",0.0
5563,"['2017', '3281', '3346']",1.0
5564,"['2017', '3281', '3352']",1.0
5565,"['2017', '3281', '3376']",0.3
5566,"['2017', '3281', '3378']",1.0
5567,"['2017', '3281', '3390']",0.0
5568,"['2017', '3281', '3393']",0.0
5569,"['2017', '3281', '3396']",0.0
5570,"['2017', '3281', '3397']",0.25
5571,"['2017', '3281', '3400']",0.09523809523809523
5572,"['2017', '3281', '3401']",0.32142857142857145
5573,"['2017', '3281', '3405']",1.0
5574,"['2017', '3281', '3407']",1.0
5575,"['2017', '3281', '3411']",1.0
5576,"['2017', '3281', '3417']",0.0
5577,"['2017', '3281', '3421']",0.0
5578,"['2017', '3281', '3442']",0.8888888888888888
5579,"['2017', '3281', '3443']",0.5
5580,"['2017', '3281', '3449']",0.0
5581,"['2017', '3281', '3452']",1.0
5582,"['2017', '3281', '3453']",0.2
5583,"['2017', '3286', '3301']",0.0
5584,"['2017', '3286', '3308']",0.0
5585,"['2017', '3286', '3320']",0.0
5586,"['2017', '3286', '3323']",0.0
5587,"['2017', '3286', '3326']",0.0
5588,"['2017', '3286', '3328']",0.0
5589,"['2017', '3286', '3332']",0.0
5590,"['2017', '3286', '3333']",0.0
5591,"['2017', '3286', '3335']",0.0
5592,"['2017', '3286', '3345']",0.0
5593,"['2017', '3286', '3346']",0.0
5594,"['2017', '3286', '3352']",0.0
5595,"['2017', '3286', '3376']",0.0
5596,"['2017', '3286', '3378']",0.0
5597,"['2017', '3286', '3390']",0.0
5598,"['2017', '3286', '3393']",0.0
5599,"['2017', '3286', '3396']",0.0
5600,"['2017', '3286', '3397']",0.0
5601,"['2017', '3286', '3400']",0.0
5602,"['2017', '3286', '3401']",0.0
5603,"['2017', '3286', '3405']",0.0
5604,"['2017', '3286', '3407']",0.0
5605,"['2017', '3286', '3411']",0.0
5606,"['2017', '3286', '3417']",0.0
5607,"['2017', '3286', '3421']",0.0
5608,"['2017', '3286', '3442']",0.0
5609,"['2017', '3286', '3443']",0.0
5610,"['2017', '3286', '3449']",0.0
5611,"['2017', '3286', '3452']",0.0
5612,"['2017', '3286', '3453']",0.0
5613,"['2017', '3301', '3308']",0.0
5614,"['2017', '3301', '3320']",0.0
5615,"['2017', '3301', '3323']",0.25
5616,"['2017', '3301', '3326']",0.0
5617,"['2017', '3301', '3328']",0.0
5618,"['2017', '3301', '3332']",0.0
5619,"['2017', '3301', '3333']",0.0
5620,"['2017', '3301', '3335']",0.0
5621,"['2017', '3301', '3345']",0.0
5622,"['2017', '3301', '3346']",0.0
5623,"['2017', '3301', '3352']",1.0
5624,"['2017', '3301', '3376']",0.625
5625,"['2017', '3301', '3378']",0.0
5626,"['2017', '3301', '3390']",0.0
5627,"['2017', '3301', '3393']",0.5555555555555556
5628,"['2017', '3301', '3396']",1.0
5629,"['2017', '3301', '3397']",0.0
5630,"['2017', '3301', '3400']",0.25
5631,"['2017', '3301', '3401']",0.0
5632,"['2017', '3301', '3405']",0.0
5633,"['2017', '3301', '3407']",0.0
5634,"['2017', '3301', '3411']",0.0
5635,"['2017', '3301', '3417']",0.5
5636,"['2017', '3301', '3421']",1.0
5637,"['2017', '3301', '3442']",0.0
5638,"['2017', '3301', '3443']",0.0
5639,"['2017', '3301', '3449']",0.0
5640,"['2017', '3301', '3452']",0.0
5641,"['2017', '3301', '3453']",0.0
5642,"['2017', '3308', '3320']",1.0
5643,"['2017', '3308', '3323']",0.0
5644,"['2017', '3308', '3326']",0.0
5645,"['2017', '3308', '3328']",0.0
5646,"['2017', '3308', '3332']",0.0
5647,"['2017', '3308', '3333']",0.0
5648,"['2017', '3308', '3335']",0.0
5649,"['2017', '3308', '3345']",0.0
5650,"['2017', '3308', '3346']",0.0
5651,"['2017', '3308', '3352']",0.0
5652,"['2017', '3308', '3376']",0.0
5653,"['2017', '3308', '3378']",0.0
5654,"['2017', '3308', '3390']",0.0
5655,"['2017', '3308', '3393']",0.0
5656,"['2017', '3308', '3396']",0.0
5657,"['2017', '3308', '3397']",0.0
5658,"['2017', '3308', '3400']",0.0
5659,"['2017', '3308', '3401']",0.0
5660,"['2017', '3308', '3405']",0.0
5661,"['2017', '3308', '3407']",0.0
5662,"['2017', '3308', '3411']",0.5
5663,"['2017', '3308', '3417']",0.0
5664,"['2017', '3308', '3421']",0.0
5665,"['2017', '3308', '3442']",0.0
5666,"['2017', '3308', '3443']",0.14285714285714285
5667,"['2017', '3308', '3449']",0.0
5668,"['2017', '3308', '3452']",0.0
5669,"['2017', '3308', '3453']",0.0
5670,"['2017', '3320', '3323']",0.0
5671,"['2017', '3320', '3326']",0.0
5672,"['2017', '3320', '3328']",0.0
5673,"['2017', '3320', '3332']",0.0
5674,"['2017', '3320', '3333']",0.0
5675,"['2017', '3320', '3335']",0.0
5676,"['2017', '3320', '3345']",0.0
5677,"['2017', '3320', '3346']",0.0
5678,"['2017', '3320', '3352']",0.0
5679,"['2017', '3320', '3376']",0.0
5680,"['2017', '3320', '3378']",0.0
5681,"['2017', '3320', '3390']",0.0
5682,"['2017', '3320', '3393']",0.0
5683,"['2017', '3320', '3396']",0.0
5684,"['2017', '3320', '3397']",0.0
5685,"['2017', '3320', '3400']",0.0
5686,"['2017', '3320', '3401']",0.0
5687,"['2017', '3320', '3405']",0.0
5688,"['2017', '3320', '3407']",0.0
5689,"['2017', '3320', '3411']",0.0
5690,"['2017', '3320', '3417']",0.0
5691,"['2017', '3320', '3421']",0.0
5692,"['2017', '3320', '3442']",1.0
5693,"['2017', '3320', '3443']",0.0
5694,"['2017', '3320', '3449']",0.0
5695,"['2017', '3320', '3452']",0.0
5696,"['2017', '3320', '3453']",0.16666666666666666
5697,"['2017', '3323', '3326']",1.0
5698,"['2017', '3323', '3328']",0.75
5699,"['2017', '3323', '3332']",1.0
5700,"['2017', '3323', '3333']",1.0
5701,"['2017', '3323', '3335']",1.0
5702,"['2017', '3323', '3345']",0.631578947368421
5703,"['2017', '3323', '3346']",1.0
5704,"['2017', '3323', '3352']",1.0
5705,"['2017', '3323', '3376']",1.0
5706,"['2017', '3323', '3378']",0.8571428571428571
5707,"['2017', '3323', '3390']",0.5
5708,"['2017', '3323', '3393']",0.9333333333333333
5709,"['2017', '3323', '3396']",1.0
5710,"['2017', '3323', '3397']",0.47058823529411764
5711,"['2017', '3323', '3400']",0.0
5712,"['2017', '3323', '3401']",0.75
5713,"['2017', '3323', '3405']",1.0
5714,"['2017', '3323', '3407']",0.0
5715,"['2017', '3323', '3411']",0.0
5716,"['2017', '3323', '3417']",0.8571428571428571
5717,"['2017', '3323', '3421']",0.0
5718,"['2017', '3323', '3442']",0.0
5719,"['2017', '3323', '3443']",1.0
5720,"['2017', '3323', '3449']",0.6666666666666666
5721,"['2017', '3323', '3452']",0.8421052631578947
5722,"['2017', '3323', '3453']",1.0
5723,"['2017', '3326', '3328']",1.0
5724,"['2017', '3326', '3332']",1.0
5725,"['2017', '3326', '3333']",0.0
5726,"['2017', '3326', '3335']",1.0
5727,"['2017', '3326', '3345']",0.5
5728,"['2017', '3326', '3346']",1.0
5729,"['2017', '3326', '3352']",0.0
5730,"['2017', '3326', '3376']",0.0
5731,"['2017', '3326', '3378']",0.0
5732,"['2017', '3326', '3390']",0.5
5733,"['2017', '3326', '3393']",0.6666666666666666
5734,"['2017', '3326', '3396']",1.0
5735,"['2017', '3326', '3397']",0.0
5736,"['2017', '3326', '3400']",1.0
5737,"['2017', '3326', '3401']",1.0
5738,"['2017', '3326', '3405']",0.0
5739,"['2017', '3326', '3407']",0.0
5740,"['2017', '3326', '3411']",1.0
5741,"['2017', '3326', '3417']",0.5
5742,"['2017', '3326', '3421']",0.0
5743,"['2017', '3326', '3442']",1.0
5744,"['2017', '3326', '3443']",1.0
5745,"['2017', '3326', '3449']",0.75
5746,"['2017', '3326', '3452']",1.0
5747,"['2017', '3326', '3453']",0.5
5748,"['2017', '3328', '3332']",0.5
5749,"['2017', '3328', '3333']",0.0
5750,"['2017', '3328', '3335']",0.0
5751,"['2017', '3328', '3345']",1.0
5752,"['2017', '3328', '3346']",1.0
5753,"['2017', '3328', '3352']",0.0
5754,"['2017', '3328', '3376']",1.0
5755,"['2017', '3328', '3378']",0.3333333333333333
5756,"['2017', '3328', '3390']",0.2857142857142857
5757,"['2017', '3328', '3393']",1.0
5758,"['2017', '3328', '3396']",0.0
5759,"['2017', '3328', '3397']",0.16666666666666666
5760,"['2017', '3328', '3400']",0.46153846153846156
5761,"['2017', '3328', '3401']",0.5945945945945946
5762,"['2017', '3328', '3405']",0.0
5763,"['2017', '3328', '3407']",0.0
5764,"['2017', '3328', '3411']",0.0
5765,"['2017', '3328', '3417']",0.6
5766,"['2017', '3328', '3421']",0.0
5767,"['2017', '3328', '3442']",1.0
5768,"['2017', '3328', '3443']",0.5
5769,"['2017', '3328', '3449']",0.5
5770,"['2017', '3328', '3452']",0.5789473684210527
5771,"['2017', '3328', '3453']",0.0
5772,"['2017', '3332', '3333']",0.5111111111111111
5773,"['2017', '3332', '3335']",0.0
5774,"['2017', '3332', '3345']",0.0
5775,"['2017', '3332', '3346']",0.0
5776,"['2017', '3332', '3352']",0.0
5777,"['2017', '3332', '3376']",0.0
5778,"['2017', '3332', '3378']",0.0
5779,"['2017', '3332', '3390']",0.2391304347826087
5780,"['2017', '3332', '3393']",1.0
5781,"['2017', '3332', '3396']",0.5
5782,"['2017', '3332', '3397']",0.0
5783,"['2017', '3332', '3400']",0.0
5784,"['2017', '3332', '3401']",1.0
5785,"['2017', '3332', '3405']",0.0
5786,"['2017', '3332', '3407']",0.0
5787,"['2017', '3332', '3411']",1.0
5788,"['2017', '3332', '3417']",0.45652173913043476
5789,"['2017', '3332', '3421']",0.0
5790,"['2017', '3332', '3442']",0.0
5791,"['2017', '3332', '3443']",0.5
5792,"['2017', '3332', '3449']",0.5510204081632653
5793,"['2017', '3332', '3452']",0.0
5794,"['2017', '3332', '3453']",0.0
5795,"['2017', '3333', '3335']",0.0
5796,"['2017', '3333', '3345']",0.0
5797,"['2017', '3333', '3346']",1.0
5798,"['2017', '3333', '3352']",0.0
5799,"['2017', '3333', '3376']",0.5
5800,"['2017', '3333', '3378']",0.0
5801,"['2017', '3333', '3390']",0.08695652173913043
5802,"['2017', '3333', '3393']",0.0
5803,"['2017', '3333', '3396']",0.0
5804,"['2017', '3333', '3397']",0.3333333333333333
5805,"['2017', '3333', '3400']",0.0
5806,"['2017', '3333', '3401']",0.0
5807,"['2017', '3333', '3405']",0.0
5808,"['2017', '3333', '3407']",1.0
5809,"['2017', '3333', '3411']",1.0
5810,"['2017', '3333', '3417']",0.3829787234042553
5811,"['2017', '3333', '3421']",0.0
5812,"['2017', '3333', '3442']",0.0
5813,"['2017', '3333', '3443']",1.0
5814,"['2017', '3333', '3449']",0.48936170212765956
5815,"['2017', '3333', '3452']",0.0
5816,"['2017', '3333', '3453']",0.0
5817,"['2017', '3335', '3345']",0.0
5818,"['2017', '3335', '3346']",0.0
5819,"['2017', '3335', '3352']",0.0
5820,"['2017', '3335', '3376']",0.0
5821,"['2017', '3335', '3378']",0.0
5822,"['2017', '3335', '3390']",0.0
5823,"['2017', '3335', '3393']",0.0
5824,"['2017', '3335', '3396']",0.30434782608695654
5825,"['2017', '3335', '3397']",0.0
5826,"['2017', '3335', '3400']",0.0
5827,"['2017', '3335', '3401']",0.0
5828,"['2017', '3335', '3405']",0.0
5829,"['2017', '3335', '3407']",0.0
5830,"['2017', '3335', '3411']",0.0
5831,"['2017', '3335', '3417']",0.0
5832,"['2017', '3335', '3421']",0.0
5833,"['2017', '3335', '3442']",0.0
5834,"['2017', '3335', '3443']",0.0
5835,"['2017', '3335', '3449']",0.0
5836,"['2017', '3335', '3452']",0.0
5837,"['2017', '3335', '3453']",0.0
5838,"['2017', '3345', '3346']",0.0
